Alpha,Beta,SumResidualSquare,Method
0.36,6.599999999999997E-10,2733.4653704150523,4thOrderRungeKutta
0.32,6.799999999999996E-10,3648.5301464704544,4thOrderRungeKutta
0.29000000000000004,6.699999999999997E-10,4853.363032905596,4thOrderRungeKutta
0.31,6.499999999999997E-10,4108.338249541037,4thOrderRungeKutta
0.329,6.699999999999997E-10,3415.6056424073,4thOrderRungeKutta
0.20900000000000002,6.799999999999996E-10,11305.940367823601,4thOrderRungeKutta
0.339,6.599999999999997E-10,3181.627561521163,4thOrderRungeKutta
0.21000000000000002,6.799999999999996E-10,11179.374077203702,4thOrderRungeKutta
0.33,6.699999999999997E-10,3387.74151791823,4thOrderRungeKutta
0.34,6.599999999999997E-10,3157.0220578426447,4thOrderRungeKutta
0.269,6.799999999999996E-10,5915.299956698181,4thOrderRungeKutta
0.249,6.599999999999997E-10,7473.090969939361,4thOrderRungeKutta
0.27,6.799999999999996E-10,5855.2022023133895,4thOrderRungeKutta
0.25,6.599999999999997E-10,7393.638646366953,4thOrderRungeKutta
0.299,6.599999999999997E-10,4501.881455314499,4thOrderRungeKutta
0.34900000000000003,6.699999999999997E-10,2926.8279996724905,4thOrderRungeKutta
0.219,6.899999999999996E-10,9976.409210643034,4thOrderRungeKutta
0.259,6.899999999999996E-10,6480.455396578205,4thOrderRungeKutta
0.309,6.599999999999997E-10,4102.959213365963,4thOrderRungeKutta
0.35000000000000003,6.699999999999997E-10,2905.910175562982,4thOrderRungeKutta
0.3,6.599999999999997E-10,4459.608624258952,4thOrderRungeKutta
0.23900000000000002,6.699999999999997E-10,8218.945991336299,4thOrderRungeKutta
0.22,6.899999999999996E-10,9866.288522633851,4thOrderRungeKutta
0.31,6.599999999999997E-10,4065.8690981448526,4thOrderRungeKutta
0.26,6.899999999999996E-10,6413.363277345843,4thOrderRungeKutta
0.279,6.499999999999997E-10,5535.989945554141,4thOrderRungeKutta
0.319,6.899999999999996E-10,3644.187941370709,4thOrderRungeKutta
0.24000000000000002,6.699999999999997E-10,8130.342923312166,4thOrderRungeKutta
0.359,6.699999999999997E-10,2731.176794956977,4thOrderRungeKutta
0.28,6.499999999999997E-10,5480.567481772305,4thOrderRungeKutta
0.32,6.899999999999996E-10,3613.228683693187,4thOrderRungeKutta
0.36,6.699999999999997E-10,2713.2068743395866,4thOrderRungeKutta
0.28900000000000003,6.799999999999996E-10,4846.291632470294,4thOrderRungeKutta
0.29000000000000004,6.799999999999996E-10,4799.642119680089,4thOrderRungeKutta
0.329,6.799999999999996E-10,3383.979944504404,4thOrderRungeKutta
0.20900000000000002,6.899999999999996E-10,11155.998361899852,4thOrderRungeKutta
0.339,6.699999999999997E-10,3153.7749836594407,4thOrderRungeKutta
0.33,6.799999999999996E-10,3356.5617143618265,4thOrderRungeKutta
0.21000000000000002,6.899999999999996E-10,11031.350629447328,4thOrderRungeKutta
0.34,6.699999999999997E-10,3129.5730579501724,4thOrderRungeKutta
0.249,6.699999999999997E-10,7380.434369066718,4thOrderRungeKutta
0.269,6.899999999999996E-10,5845.785897469236,4thOrderRungeKutta
0.23700000000000002,4.000000000000002E-10,12005.417845750642,4thOrderRungeKutta
0.25,6.699999999999997E-10,7302.160291867676,4thOrderRungeKutta
0.27,6.899999999999996E-10,5786.5790501119745,4thOrderRungeKutta
0.23800000000000002,4.000000000000002E-10,11868.043589653651,4thOrderRungeKutta
0.23900000000000002,6.799999999999996E-10,8115.260761841368,4thOrderRungeKutta
0.34900000000000003,6.799999999999996E-10,2903.22931178415,4thOrderRungeKutta
0.309,6.699999999999997E-10,4060.587794194347,4thOrderRungeKutta
0.279,6.599999999999997E-10,5472.028208186379,4thOrderRungeKutta
0.299,6.699999999999997E-10,4453.436130832269,4thOrderRungeKutta
0.31,6.699999999999997E-10,4024.0668718113316,4thOrderRungeKutta
0.24000000000000002,6.799999999999996E-10,8027.974640874197,4thOrderRungeKutta
0.35000000000000003,6.799999999999996E-10,2882.6674579207142,4thOrderRungeKutta
0.219,6.999999999999995E-10,9846.597170437242,4thOrderRungeKutta
0.28,6.599999999999997E-10,5417.43083555984,4thOrderRungeKutta
0.259,6.999999999999995E-10,6402.6063649581565,4thOrderRungeKutta
0.319,6.999999999999995E-10,3608.966883462031,4thOrderRungeKutta
0.3,6.699999999999997E-10,4411.803318362809,4thOrderRungeKutta
0.22,6.999999999999995E-10,9738.128341685013,4thOrderRungeKutta
0.359,6.799999999999996E-10,2710.9657664583674,4thOrderRungeKutta
0.32,6.999999999999995E-10,3578.493917542643,4thOrderRungeKutta
0.26,6.999999999999995E-10,6336.5064683907885,4thOrderRungeKutta
0.28900000000000003,6.899999999999996E-10,4792.697145024879,4thOrderRungeKutta
0.36,6.799999999999996E-10,2693.3144063328596,4thOrderRungeKutta
0.29000000000000004,6.899999999999996E-10,4746.747634301528,4thOrderRungeKutta
0.339,6.799999999999996E-10,3126.3886653182785,4thOrderRungeKutta
0.34,6.799999999999996E-10,3102.584921126502,4thOrderRungeKutta
0.20900000000000002,6.999999999999995E-10,11008.409417223047,4thOrderRungeKutta
0.329,6.899999999999996E-10,3352.871099550147,4thOrderRungeKutta
0.21000000000000002,6.999999999999995E-10,10885.647544249132,4thOrderRungeKutta
0.33,6.899999999999996E-10,3325.8927277544817,4thOrderRungeKutta
0.269,6.999999999999995E-10,5777.330228064665,4thOrderRungeKutta
0.249,6.799999999999996E-10,7289.192826306604,4thOrderRungeKutta
0.27,6.999999999999995E-10,5719.000954095976,4thOrderRungeKutta
0.23900000000000002,6.899999999999996E-10,8013.164467836015,4thOrderRungeKutta
0.25,6.799999999999996E-10,7212.0785116913175,4thOrderRungeKutta
0.34900000000000003,6.899999999999996E-10,2880.040225156766,4thOrderRungeKutta
0.24000000000000002,6.899999999999996E-10,7927.1742569684375,4thOrderRungeKutta
0.309,6.799999999999996E-10,4018.8816191653123,4thOrderRungeKutta
0.35000000000000003,6.899999999999996E-10,2859.829656217517,4thOrderRungeKutta
0.279,6.699999999999997E-10,5409.043735346127,4thOrderRungeKutta
0.299,6.799999999999996E-10,4405.7419122006295,4thOrderRungeKutta
0.31,6.799999999999996E-10,3982.921919135641,4thOrderRungeKutta
0.319,7.099999999999995E-10,3574.311169545492,4thOrderRungeKutta
0.28,6.699999999999997E-10,5355.2592312021925,4thOrderRungeKutta
0.219,7.099999999999995E-10,9718.797722018315,4thOrderRungeKutta
0.3,6.799999999999996E-10,4364.740002499408,4thOrderRungeKutta
0.22,7.099999999999995E-10,9611.953355433803,4thOrderRungeKutta
0.32,7.099999999999995E-10,3544.3178430824914,4thOrderRungeKutta
0.259,7.099999999999995E-10,6325.941030097254,4thOrderRungeKutta
0.359,6.899999999999996E-10,2691.1200038024613,4thOrderRungeKutta
0.26,7.099999999999995E-10,6260.8182569466035,4thOrderRungeKutta
0.36,6.899999999999996E-10,2673.7830644972973,4thOrderRungeKutta
0.339,6.899999999999996E-10,3099.462179697738,4thOrderRungeKutta
0.329,6.999999999999995E-10,3322.271892002025,4thOrderRungeKutta
0.28900000000000003,6.999999999999995E-10,4739.926848393642,4thOrderRungeKutta
0.34,6.899999999999996E-10,3076.051304225376,4thOrderRungeKutta
0.33,6.999999999999995E-10,3295.7274377496137,4thOrderRungeKutta
0.29000000000000004,6.999999999999995E-10,4694.667247235798,4thOrderRungeKutta
0.23700000000000002,4.1000000000000024E-10,11842.258032709025,4thOrderRungeKutta
0.20900000000000002,7.099999999999995E-10,10863.131775978844,4thOrderRungeKutta
0.23800000000000002,4.1000000000000024E-10,11707.025817746537,4thOrderRungeKutta
0.21000000000000002,7.099999999999995E-10,10742.223746549527,4thOrderRungeKutta
0.34900000000000003,6.999999999999995E-10,2857.2551851769354,4thOrderRungeKutta
0.269,7.099999999999995E-10,5709.916549162883,4thOrderRungeKutta
0.309,6.899999999999996E-10,3977.83106973729,4thOrderRungeKutta
0.35000000000000003,6.999999999999995E-10,2837.3912868404523,4thOrderRungeKutta
0.31,6.899999999999996E-10,3942.4247531166866,4thOrderRungeKutta
0.23900000000000002,6.999999999999995E-10,7912.630760845668,4thOrderRungeKutta
0.249,6.899999999999996E-10,7199.3433167286485,4thOrderRungeKutta
0.27,7.099999999999995E-10,5652.451754195951,4thOrderRungeKutta
0.24000000000000002,6.999999999999995E-10,7827.91583101278,4thOrderRungeKutta
0.319,7.199999999999995E-10,3540.2128203510024,4thOrderRungeKutta
0.25,6.899999999999996E-10,7123.370631805241,4thOrderRungeKutta
0.32,7.199999999999995E-10,3510.6925874856406,4thOrderRungeKutta
0.279,6.799999999999996E-10,5347.021547446254,4thOrderRungeKutta
0.299,6.899999999999996E-10,4358.787746326422,4thOrderRungeKutta
0.28,6.799999999999996E-10,5294.037905711184,4thOrderRungeKutta
0.359,6.999999999999995E-10,2671.634618565142,4thOrderRungeKutta
0.219,7.199999999999995E-10,9592.976150561863,4thOrderRungeKutta
0.3,6.899999999999996E-10,4318.4077773591225,4thOrderRungeKutta
0.28900000000000003,7.099999999999995E-10,4687.968458419008,4thOrderRungeKutta
0.259,7.199999999999995E-10,6250.4407294594475,4thOrderRungeKutta
0.36,6.999999999999995E-10,2654.6080219493197,4thOrderRungeKutta
0.22,7.199999999999995E-10,9487.729403667801,4thOrderRungeKutta
0.29000000000000004,7.099999999999995E-10,4643.388847244906,4thOrderRungeKutta
0.329,7.099999999999995E-10,3292.1752235172935,4thOrderRungeKutta
0.26,7.199999999999995E-10,6186.280256906044,4thOrderRungeKutta
0.33,7.099999999999995E-10,3266.058839411978,4thOrderRungeKutta
0.339,6.999999999999995E-10,3072.9892025550253,4thOrderRungeKutta
0.20900000000000002,7.199999999999995E-10,10720.12458578908,4thOrderRungeKutta
0.34,6.999999999999995E-10,3049.9659651159473,4thOrderRungeKutta
0.21000000000000002,7.199999999999995E-10,10601.039049451538,4thOrderRungeKutta
0.34900000000000003,7.099999999999995E-10,2834.8687238397792,4thOrderRungeKutta
0.35000000000000003,7.099999999999995E-10,2815.3469515084744,4thOrderRungeKutta
0.23900000000000002,7.099999999999995E-10,7813.633821563411,4thOrderRungeKutta
0.309,6.999999999999995E-10,3937.4266910290617,4thOrderRungeKutta
0.269,7.199999999999995E-10,5643.5287655455995,4thOrderRungeKutta
0.249,6.999999999999995E-10,7110.863267826709,4thOrderRungeKutta
0.24000000000000002,7.099999999999995E-10,7730.1739420409085,4thOrderRungeKutta
0.31,6.999999999999995E-10,3902.5660478182226,4thOrderRungeKutta
0.27,7.199999999999995E-10,5586.915589282452,4thOrderRungeKutta
0.25,6.999999999999995E-10,7036.014422562687,4thOrderRungeKutta
0.319,7.299999999999994E-10,3506.6639881563597,4thOrderRungeKutta
0.32,7.299999999999994E-10,3477.610407440337,4thOrderRungeKutta
0.23700000000000002,4.2000000000000026E-10,11681.733588088307,4thOrderRungeKutta
0.359,7.099999999999995E-10,2652.5047970636283,4thOrderRungeKutta
0.279,6.899999999999996E-10,5285.946939088455,4thOrderRungeKutta
0.299,6.999999999999995E-10,4312.562772470778,4thOrderRungeKutta
0.219,7.299999999999994E-10,9469.098470297793,4thOrderRungeKutta
0.23800000000000002,4.2000000000000026E-10,11548.605235694986,4thOrderRungeKutta
0.329,7.199999999999995E-10,3262.5741106916953,4thOrderRungeKutta
0.36,7.099999999999995E-10,2635.7845254626304,4thOrderRungeKutta
0.28900000000000003,7.199999999999995E-10,4636.809908172681,4thOrderRungeKutta
0.28,6.899999999999996E-10,5233.752365675427,4thOrderRungeKutta
0.3,6.999999999999995E-10,4272.795932878271,4thOrderRungeKutta
0.22,7.299999999999994E-10,9365.423041642789,4thOrderRungeKutta
0.33,7.199999999999995E-10,3236.8800409954724,4thOrderRungeKutta
0.259,7.299999999999994E-10,6176.087153828662,4thOrderRungeKutta
0.29000000000000004,7.199999999999995E-10,4592.9005367659465,4thOrderRungeKutta
0.20900000000000002,7.299999999999994E-10,10579.347876024058,4thOrderRungeKutta
0.339,7.099999999999995E-10,3046.9635102643606,4thOrderRungeKutta
0.26,7.299999999999994E-10,6112.874429388628,4thOrderRungeKutta
0.21000000000000002,7.299999999999994E-10,10462.054131049794,4thOrderRungeKutta
0.34,7.099999999999995E-10,3024.322760774666,4thOrderRungeKutta
0.34900000000000003,7.199999999999995E-10,2812.8754581507856,4thOrderRungeKutta
0.35000000000000003,7.199999999999995E-10,2793.6913357010694,4thOrderRungeKutta
0.23900000000000002,7.199999999999995E-10,7716.148347061961,4thOrderRungeKutta
0.24000000000000002,7.199999999999995E-10,7633.923676175357,4thOrderRungeKutta
0.249,7.099999999999995E-10,7023.730548830988,4thOrderRungeKutta
0.269,7.299999999999994E-10,5578.1510793382295,4thOrderRungeKutta
0.309,7.099999999999995E-10,3897.659188500079,4thOrderRungeKutta
0.25,7.099999999999995E-10,6949.988088230937,4thOrderRungeKutta
0.27,7.299999999999994E-10,5522.3768905378165,4thOrderRungeKutta
0.31,7.099999999999995E-10,3863.336635108311,4thOrderRungeKutta
0.319,7.399999999999994E-10,3473.656954206854,4thOrderRungeKutta
0.329,7.299999999999994E-10,3233.4616828492517,4thOrderRungeKutta
0.32,7.399999999999994E-10,3445.0636866178193,4thOrderRungeKutta
0.219,7.399999999999994E-10,9347.131406060254,4thOrderRungeKutta
0.279,6.999999999999995E-10,5225.805473053756,4thOrderRungeKutta
0.359,7.199999999999995E-10,2633.7257990062244,4thOrderRungeKutta
0.33,7.299999999999994E-10,3208.18426177266,4thOrderRungeKutta
0.22,7.399999999999994E-10,9245.001522028715,4thOrderRungeKutta
0.28900000000000003,7.299999999999994E-10,4586.439343362588,4thOrderRungeKutta
0.28,6.999999999999995E-10,5174.388381362996,4thOrderRungeKutta
0.36,7.199999999999995E-10,2617.3078941419426,4thOrderRungeKutta
0.299,7.099999999999995E-10,4267.056318252676,4thOrderRungeKutta
0.29000000000000004,7.299999999999994E-10,4543.190627406784,4thOrderRungeKutta
0.20900000000000002,7.399999999999994E-10,10440.762534850484,4thOrderRungeKutta
0.3,7.099999999999995E-10,4227.893944317301,4thOrderRungeKutta
0.259,7.399999999999994E-10,6102.8623392844065,4thOrderRungeKutta
0.21000000000000002,7.399999999999994E-10,10325.230511980051,4thOrderRungeKutta
0.26,7.399999999999994E-10,6040.583074873267,4thOrderRungeKutta
0.339,7.199999999999995E-10,3021.378977917908,4thOrderRungeKutta
0.34900000000000003,7.299999999999994E-10,2791.2700885614786,4thOrderRungeKutta
0.34,7.199999999999995E-10,2999.115645420201,4thOrderRungeKutta
0.23900000000000002,7.299999999999994E-10,7620.149538369861,4thOrderRungeKutta
0.35000000000000003,7.299999999999994E-10,2772.4192071208813,4thOrderRungeKutta
0.23700000000000002,4.3000000000000027E-10,11523.795616095067,4thOrderRungeKutta
0.24000000000000002,7.299999999999994E-10,7539.1406144625225,4thOrderRungeKutta
0.309,7.199999999999995E-10,3858.519424709132,4thOrderRungeKutta
0.249,7.199999999999995E-10,6937.923460316176,4thOrderRungeKutta
0.23800000000000002,4.3000000000000027E-10,11392.733788751038,4thOrderRungeKutta
0.269,7.399999999999994E-10,5513.767983428846,4thOrderRungeKutta
0.31,7.199999999999995E-10,3824.7275014769907,4thOrderRungeKutta
0.25,7.199999999999995E-10,6865.2702568115255,4thOrderRungeKutta
0.27,7.399999999999994E-10,5458.820375001663,4thOrderRungeKutta
0.329,7.399999999999994E-10,3204.831179882859,4thOrderRungeKutta
0.319,7.499999999999994E-10,3441.184126196786,4thOrderRungeKutta
0.359,7.299999999999994E-10,2615.292956171785,4thOrderRungeKutta
0.219,7.499999999999994E-10,9227.042375386789,4thOrderRungeKutta
0.33,7.399999999999994E-10,3179.964829911326,4thOrderRungeKutta
0.28900000000000003,7.399999999999994E-10,4536.845117856244,4thOrderRungeKutta
0.279,7.099999999999995E-10,5166.582974442411,4thOrderRungeKutta
0.32,7.499999999999994E-10,3413.0449331968234,4thOrderRungeKutta
0.36,7.299999999999994E-10,2599.1735181228796,4thOrderRungeKutta
0.22,7.499999999999994E-10,9126.432777388873,4thOrderRungeKutta
0.29000000000000004,7.399999999999994E-10,4494.2476355512945,4thOrderRungeKutta
0.28,7.099999999999995E-10,5115.931980974797,4thOrderRungeKutta
0.299,7.199999999999995E-10,4222.2578957480855,4thOrderRungeKutta
0.3,7.199999999999995E-10,4183.691468432021,4thOrderRungeKutta
0.20900000000000002,7.499999999999994E-10,10304.33028698148,4thOrderRungeKutta
0.259,7.499999999999994E-10,6030.748659388683,4thOrderRungeKutta
0.21000000000000002,7.499999999999994E-10,10190.530533652587,4thOrderRungeKutta
0.26,7.499999999999994E-10,5969.388825541593,4thOrderRungeKutta
0.34900000000000003,7.399999999999994E-10,2770.0473974412707,4thOrderRungeKutta
0.339,7.299999999999994E-10,2996.2295774703875,4thOrderRungeKutta
0.23900000000000002,7.399999999999994E-10,7525.613088399276,4thOrderRungeKutta
0.35000000000000003,7.399999999999994E-10,2751.5254141905093,4thOrderRungeKutta
0.34,7.299999999999994E-10,2974.3386686891386,4thOrderRungeKutta
0.24000000000000002,7.399999999999994E-10,7445.800821048853,4thOrderRungeKutta
0.309,7.299999999999994E-10,3819.998416150519,4thOrderRungeKutta
0.269,7.499999999999994E-10,5450.364255055309,4thOrderRungeKutta
0.31,7.299999999999994E-10,3786.729784930114,4thOrderRungeKutta
0.27,7.499999999999994E-10,5396.231039285049,4thOrderRungeKutta
0.249,7.299999999999994E-10,6853.420724101059,4thOrderRungeKutta
0.319,7.599999999999993E-10,3409.2380358077294,4thOrderRungeKutta
0.25,7.299999999999994E-10,6781.839970144647,4thOrderRungeKutta
0.32,7.599999999999993E-10,3381.546777445087,4thOrderRungeKutta
0.219,7.599999999999993E-10,9108.799471152704,4thOrderRungeKutta
0.329,7.499999999999994E-10,3176.675950142151,4thOrderRungeKutta
0.279,7.199999999999995E-10,5108.265524966501,4thOrderRungeKutta
0.22,7.599999999999993E-10,9009.685403180843,4thOrderRungeKutta
0.28,7.199999999999995E-10,5058.369445049539,4thOrderRungeKutta
0.359,7.399999999999994E-10,2597.2016711168067,4thOrderRungeKutta
0.33,7.499999999999994E-10,3152.215180400759,4thOrderRungeKutta
0.28900000000000003,7.499999999999994E-10,4488.015789313722,4thOrderRungeKutta
0.299,7.299999999999994E-10,4178.157197685922,4thOrderRungeKutta
0.29000000000000004,7.499999999999994E-10,4446.060278075177,4thOrderRungeKutta
0.36,7.399999999999994E-10,2581.3768573016987,4thOrderRungeKutta
0.20900000000000002,7.599999999999993E-10,10170.013672107552,4thOrderRungeKutta
0.3,7.299999999999994E-10,4140.17833973939,4thOrderRungeKutta
0.21000000000000002,7.599999999999993E-10,10057.917337149676,4thOrderRungeKutta
0.23700000000000002,4.400000000000003E-10,11368.396338389992,4thOrderRungeKutta
0.259,7.599999999999993E-10,5959.728817583335,4thOrderRungeKutta
0.23800000000000002,4.400000000000003E-10,11239.364517039636,4thOrderRungeKutta
0.23900000000000002,7.499999999999994E-10,7432.515170217065,4thOrderRungeKutta
0.26,7.599999999999993E-10,5899.274637823288,4thOrderRungeKutta
0.339,7.399999999999994E-10,2971.509375924747,4thOrderRungeKutta
0.24000000000000002,7.499999999999994E-10,7353.880831690866,4thOrderRungeKutta
0.34900000000000003,7.499999999999994E-10,2749.202247579701,4thOrderRungeKutta
0.34,7.399999999999994E-10,2949.985973852619,4thOrderRungeKutta
0.309,7.399999999999994E-10,3782.087330164169,4thOrderRungeKutta
0.35000000000000003,7.499999999999994E-10,2731.004884580162,4thOrderRungeKutta
0.31,7.399999999999994E-10,3749.3347719558283,4thOrderRungeKutta
0.219,7.699999999999993E-10,8992.37144471565,4thOrderRungeKutta
0.269,7.599999999999993E-10,5387.924949561735,4thOrderRungeKutta
0.249,7.399999999999994E-10,6770.201473423431,4thOrderRungeKutta
0.22,7.699999999999993E-10,8894.728641261356,4thOrderRungeKutta
0.25,7.399999999999994E-10,6699.676674282111,4thOrderRungeKutta
0.27,7.599999999999993E-10,5334.594153444581,4thOrderRungeKutta
0.319,7.699999999999993E-10,3377.8113363021785,4thOrderRungeKutta
0.32,7.699999999999993E-10,3350.5619693564936,4thOrderRungeKutta
0.329,7.599999999999993E-10,3148.9894483697653,4thOrderRungeKutta
0.359,7.499999999999994E-10,2579.4474159096567,4thOrderRungeKutta
0.299,7.399999999999994E-10,4134.744093734046,4thOrderRungeKutta
0.279,7.299999999999994E-10,5050.8394573911155,4thOrderRungeKutta
0.20900000000000002,7.699999999999993E-10,10037.776023988816,4thOrderRungeKutta
0.3,7.399999999999994E-10,4097.344566872015,4thOrderRungeKutta
